,Unnamed: 0,path,x,y,w,h,image_id
303,303,HAM10000_images_part_1/ISIC_0026020.jpg,176,75,266,218,ISIC_0026020
304,304,HAM10000_images_part_1/ISIC_0024637.jpg,58,0,460,449,ISIC_0024637
305,305,HAM10000_images_part_1/ISIC_0025529.jpg,91,51,348,349,ISIC_0025529
306,306,HAM10000_images_part_1/ISIC_0027458.jpg,159,94,290,272,ISIC_0027458
307,307,HAM10000_images_part_1/ISIC_0026746.jpg,91,63,383,284,ISIC_0026746
308,308,HAM10000_images_part_1/ISIC_0028958.jpg,99,61,403,294,ISIC_0028958
309,309,HAM10000_images_part_1/ISIC_0028780.jpg,161,113,260,226,ISIC_0028780
310,310,HAM10000_images_part_1/ISIC_0026975.jpg,242,116,165,161,ISIC_0026975
311,311,HAM10000_images_part_1/ISIC_0024804.jpg,0,0,446,449,ISIC_0024804
312,312,HAM10000_images_part_1/ISIC_0024810.jpg,52,5,540,396,ISIC_0024810
313,313,HAM10000_images_part_1/ISIC_0028794.jpg,150,93,241,241,ISIC_0028794
314,314,HAM10000_images_part_1/ISIC_0026961.jpg,227,40,281,299,ISIC_0026961
315,315,HAM10000_images_part_1/ISIC_0025298.jpg,136,102,295,346,ISIC_0025298
316,316,HAM10000_images_part_1/ISIC_0028964.jpg,340,97,121,122,ISIC_0028964
317,317,HAM10000_images_part_1/ISIC_0026791.jpg,195,114,267,297,ISIC_0026791
318,318,HAM10000_images_part_1/ISIC_0026949.jpg,173,46,331,359,ISIC_0026949
319,319,HAM10000_images_part_1/ISIC_0024838.jpg,136,55,401,403,ISIC_0024838
320,320,HAM10000_images_part_1/ISIC_0028970.jpg,341,19,214,238,ISIC_0028970
321,321,HAM10000_images_part_1/ISIC_0026785.jpg,168,0,284,284,ISIC_0026785
322,322,HAM10000_images_part_1/ISIC_0026793.jpg,24,10,510,449,ISIC_0026793
323,323,HAM10000_images_part_1/ISIC_0028966.jpg,202,111,198,203,ISIC_0028966
324,324,HAM10000_images_part_1/ISIC_0027499.jpg,71,0,406,449,ISIC_0027499
325,325,HAM10000_images_part_1/ISIC_0026787.jpg,90,96,358,273,ISIC_0026787
326,326,HAM10000_images_part_1/ISIC_0028972.jpg,118,181,160,156,ISIC_0028972
327,327,HAM10000_images_part_1/ISIC_0024806.jpg,220,1,341,366,ISIC_0024806
328,328,HAM10000_images_part_1/ISIC_0026977.jpg,94,104,347,320,ISIC_0026977
329,329,HAM10000_images_part_1/ISIC_0028782.jpg,267,287,131,148,ISIC_0028782
330,330,HAM10000_images_part_1/ISIC_0026963.jpg,178,121,273,233,ISIC_0026963
331,331,HAM10000_images_part_1/ISIC_0028796.jpg,223,54,222,244,ISIC_0028796
332,332,HAM10000_images_part_1/ISIC_0024812.jpg,232,13,120,143,ISIC_0024812
333,333,HAM10000_images_part_1/ISIC_0027328.jpg,142,119,163,158,ISIC_0027328
334,334,HAM10000_images_part_1/ISIC_0029305.jpg,119,55,312,297,ISIC_0029305
335,335,HAM10000_images_part_1/ISIC_0026036.jpg,0,0,599,255,ISIC_0026036
336,336,HAM10000_images_part_1/ISIC_0024621.jpg,156,169,123,126,ISIC_0024621
337,337,HAM10000_images_part_1/ISIC_0025259.jpg,75,105,422,322,ISIC_0025259
338,338,HAM10000_images_part_1/ISIC_0026750.jpg,21,0,439,449,ISIC_0026750
339,339,HAM10000_images_part_1/ISIC_0026988.jpg,248,90,200,165,ISIC_0026988
340,340,HAM10000_images_part_1/ISIC_0026744.jpg,121,52,173,154,ISIC_0026744
341,341,HAM10000_images_part_1/ISIC_0028769.jpg,85,14,392,429,ISIC_0028769
342,342,HAM10000_images_part_1/ISIC_0024635.jpg,20,0,245,217,ISIC_0024635
343,343,HAM10000_images_part_1/ISIC_0026022.jpg,242,165,160,153,ISIC_0026022
344,344,HAM10000_images_part_1/ISIC_0025503.jpg,91,122,154,163,ISIC_0025503
345,345,HAM10000_images_part_1/ISIC_0027314.jpg,345,0,305,449,ISIC_0027314
346,346,HAM10000_images_part_1/ISIC_0028027.jpg,101,41,247,255,ISIC_0028027
347,347,HAM10000_images_part_1/ISIC_0028999.jpg,60,24,454,442,ISIC_0028999
348,348,HAM10000_images_part_1/ISIC_0027472.jpg,116,10,391,419,ISIC_0027472
349,349,HAM10000_images_part_1/ISIC_0028741.jpg,194,103,302,330,ISIC_0028741
350,350,HAM10000_images_part_1/ISIC_0025265.jpg,205,134,190,207,ISIC_0025265
351,351,HAM10000_images_part_1/ISIC_0025271.jpg,205,124,187,195,ISIC_0025271
352,352,HAM10000_images_part_1/ISIC_0026778.jpg,206,183,166,187,ISIC_0026778
353,353,HAM10000_images_part_1/ISIC_0027466.jpg,62,29,417,398,ISIC_0027466
354,354,HAM10000_images_part_1/ISIC_0028755.jpg,214,138,180,185,ISIC_0028755
355,355,HAM10000_images_part_1/ISIC_0027300.jpg,0,46,585,399,ISIC_0027300
356,356,HAM10000_images_part_1/ISIC_0028033.jpg,115,74,354,327,ISIC_0028033
357,357,HAM10000_images_part_1/ISIC_0025517.jpg,220,147,241,231,ISIC_0025517
358,358,HAM10000_images_part_1/ISIC_0024609.jpg,84,111,214,209,ISIC_0024609
359,359,HAM10000_images_part_1/ISIC_0024386.jpg,116,24,133,125,ISIC_0024386
360,360,HAM10000_images_part_1/ISIC_0025098.jpg,40,239,124,126,ISIC_0025098
361,361,HAM10000_images_part_1/ISIC_0027857.jpg,43,0,315,348,ISIC_0027857
362,362,HAM10000_images_part_1/ISIC_0026591.jpg,134,68,280,275,ISIC_0026591
363,363,HAM10000_images_part_1/ISIC_0025926.jpg,178,129,215,226,ISIC_0025926
364,364,HAM10000_images_part_1/ISIC_0025932.jpg,139,146,231,210,ISIC_0025932
365,365,HAM10000_images_part_1/ISIC_0027843.jpg,179,141,255,275,ISIC_0027843
366,366,HAM10000_images_part_1/ISIC_0026585.jpg,89,0,390,449,ISIC_0026585
367,367,HAM10000_images_part_1/ISIC_0024392.jpg,96,78,373,408,ISIC_0024392
368,368,HAM10000_images_part_1/ISIC_0028580.jpg,154,103,292,246,ISIC_0028580
369,369,HAM10000_images_part_1/ISIC_0028594.jpg,0,0,167,165,ISIC_0028594
370,370,HAM10000_images_part_1/ISIC_0027894.jpg,22,0,509,449,ISIC_0027894
371,371,HAM10000_images_part_1/ISIC_0026552.jpg,158,86,337,287,ISIC_0026552
372,372,HAM10000_images_part_1/ISIC_0024345.jpg,356,192,186,141,ISIC_0024345
373,373,HAM10000_images_part_1/ISIC_0024423.jpg,130,100,309,355,ISIC_0024423
374,374,HAM10000_images_part_1/ISIC_0026234.jpg,110,256,211,180,ISIC_0026234
375,375,HAM10000_images_part_1/ISIC_0029107.jpg,0,0,445,414,ISIC_0029107
376,376,HAM10000_images_part_1/ISIC_0028219.jpg,237,121,159,165,ISIC_0028219
377,377,HAM10000_images_part_1/ISIC_0026220.jpg,94,30,328,316,ISIC_0026220
378,378,HAM10000_images_part_1/ISIC_0029113.jpg,106,53,366,293,ISIC_0029113
379,379,HAM10000_images_part_1/ISIC_0024437.jpg,192,116,198,202,ISIC_0024437
380,380,HAM10000_images_part_1/ISIC_0025729.jpg,55,61,437,277,ISIC_0025729
381,381,HAM10000_images_part_1/ISIC_0024351.jpg,123,19,427,395,ISIC_0024351
382,382,HAM10000_images_part_1/ISIC_0027658.jpg,122,0,455,449,ISIC_0027658
383,383,HAM10000_images_part_1/ISIC_0027880.jpg,147,95,288,328,ISIC_0027880
384,384,HAM10000_images_part_1/ISIC_0026546.jpg,261,88,259,280,ISIC_0026546
385,385,HAM10000_images_part_1/ISIC_0025067.jpg,106,0,435,376,ISIC_0025067
386,386,HAM10000_images_part_1/ISIC_0024379.jpg,0,0,100,100,ISIC_0024379
387,387,HAM10000_images_part_1/ISIC_0028543.jpg,0,12,599,438,ISIC_0028543
388,388,HAM10000_images_part_1/ISIC_0027670.jpg,98,19,404,449,ISIC_0027670
389,389,HAM10000_images_part_1/ISIC_0026208.jpg,132,27,316,385,ISIC_0026208
390,390,HAM10000_images_part_1/ISIC_0028225.jpg,97,89,390,306,ISIC_0028225
391,391,HAM10000_images_part_1/ISIC_0027116.jpg,98,1,310,355,ISIC_0027116
392,392,HAM10000_images_part_1/ISIC_0025701.jpg,181,118,247,169,ISIC_0025701
393,393,HAM10000_images_part_1/ISIC_0025715.jpg,194,36,309,277,ISIC_0025715
394,394,HAM10000_images_part_1/ISIC_0028231.jpg,133,124,322,240,ISIC_0028231
395,395,HAM10000_images_part_1/ISIC_0027102.jpg,1,4,528,441,ISIC_0027102
396,396,HAM10000_images_part_1/ISIC_0028557.jpg,197,139,250,200,ISIC_0028557
397,397,HAM10000_images_part_1/ISIC_0027664.jpg,21,40,537,365,ISIC_0027664
398,398,HAM10000_images_part_1/ISIC_0025073.jpg,450,69,140,149,ISIC_0025073
399,399,HAM10000_images_part_1/ISIC_0027923.jpg,226,58,253,280,ISIC_0027923
400,400,HAM10000_images_part_1/ISIC_0026383.jpg,112,33,219,253,ISIC_0026383
401,401,HAM10000_images_part_1/ISIC_0025852.jpg,0,102,599,396,ISIC_0025852
402,402,HAM10000_images_part_1/ISIC_0024594.jpg,204,140,233,195,ISIC_0024594
403,403,HAM10000_images_part_1/ISIC_0025846.jpg,265,178,159,144,ISIC_0025846
404,404,HAM10000_images_part_1/ISIC_0024580.jpg,75,88,264,343,ISIC_0024580
405,405,HAM10000_images_part_1/ISIC_0026397.jpg,235,10,293,371,ISIC_0026397
406,406,HAM10000_images_part_1/ISIC_0027089.jpg,95,0,415,426,ISIC_0027089
407,407,HAM10000_images_part_1/ISIC_0027937.jpg,107,116,247,192,ISIC_0027937
408,408,HAM10000_images_part_1/ISIC_0028392.jpg,149,110,294,347,ISIC_0028392
409,409,HAM10000_images_part_1/ISIC_0029098.jpg,0,0,100,100,ISIC_0029098
410,410,HAM10000_images_part_1/ISIC_0028386.jpg,214,46,268,267,ISIC_0028386
411,411,HAM10000_images_part_1/ISIC_0026426.jpg,21,70,494,305,ISIC_0026426
412,412,HAM10000_images_part_1/ISIC_0027738.jpg,194,111,190,208,ISIC_0027738
413,413,HAM10000_images_part_1/ISIC_0025649.jpg,77,0,479,449,ISIC_0025649
414,414,HAM10000_images_part_1/ISIC_0025891.jpg,166,93,232,246,ISIC_0025891
415,415,HAM10000_images_part_1/ISIC_0024557.jpg,98,31,372,441,ISIC_0024557
416,416,HAM10000_images_part_1/ISIC_0026340.jpg,62,0,586,320,ISIC_0026340
417,417,HAM10000_images_part_1/ISIC_0029073.jpg,80,52,361,441,ISIC_0029073
418,418,HAM10000_images_part_1/ISIC_0028379.jpg,144,55,244,214,ISIC_0028379
419,419,HAM10000_images_part_1/ISIC_0026354.jpg,213,33,138,132,ISIC_0026354
420,420,HAM10000_images_part_1/ISIC_0029067.jpg,50,39,249,238,ISIC_0029067
421,421,HAM10000_images_part_1/ISIC_0025885.jpg,0,8,568,449,ISIC_0025885
422,422,HAM10000_images_part_1/ISIC_0024543.jpg,0,0,522,266,ISIC_0024543
423,423,HAM10000_images_part_1/ISIC_0026432.jpg,195,117,195,183,ISIC_0026432
424,424,HAM10000_images_part_1/ISIC_0025113.jpg,487,357,147,131,ISIC_0025113
425,425,HAM10000_images_part_1/ISIC_0028437.jpg,297,171,353,329,ISIC_0028437
426,426,HAM10000_images_part_1/ISIC_0027704.jpg,197,117,207,220,ISIC_0027704
427,427,HAM10000_images_part_1/ISIC_0028351.jpg,138,33,183,400,ISIC_0028351
428,428,HAM10000_images_part_1/ISIC_0027062.jpg,246,175,140,139,ISIC_0027062
429,429,HAM10000_images_part_1/ISIC_0025675.jpg,108,76,240,254,ISIC_0025675
430,430,HAM10000_images_part_1/ISIC_0025661.jpg,276,122,129,123,ISIC_0025661
431,431,HAM10000_images_part_1/ISIC_0028345.jpg,112,25,375,448,ISIC_0028345
432,432,HAM10000_images_part_1/ISIC_0027076.jpg,183,143,253,186,ISIC_0027076
433,433,HAM10000_images_part_1/ISIC_0026368.jpg,190,59,302,236,ISIC_0026368
434,434,HAM10000_images_part_1/ISIC_0028423.jpg,219,149,178,172,ISIC_0028423
435,435,HAM10000_images_part_1/ISIC_0027710.jpg,122,6,424,422,ISIC_0027710
436,436,HAM10000_images_part_1/ISIC_0025107.jpg,107,35,273,248,ISIC_0025107
437,437,HAM10000_images_part_1/ISIC_0025488.jpg,195,126,196,199,ISIC_0025488
438,438,HAM10000_images_part_1/ISIC_0024796.jpg,401,0,208,141,ISIC_0024796
439,439,HAM10000_images_part_1/ISIC_0026181.jpg,79,64,370,416,ISIC_0026181
440,440,HAM10000_images_part_1/ISIC_0028812.jpg,231,166,146,170,ISIC_0028812
441,441,HAM10000_images_part_1/ISIC_0028806.jpg,155,102,267,291,ISIC_0028806
442,442,HAM10000_images_part_1/ISIC_0026195.jpg,64,0,458,447,ISIC_0026195
443,443,HAM10000_images_part_1/ISIC_0024782.jpg,221,125,191,209,ISIC_0024782
444,444,HAM10000_images_part_1/ISIC_0028190.jpg,374,107,113,136,ISIC_0028190
445,445,HAM10000_images_part_1/ISIC_0024972.jpg,48,314,259,186,ISIC_0024972
446,446,HAM10000_images_part_1/ISIC_0026803.jpg,285,176,127,123,ISIC_0026803
447,447,HAM10000_images_part_1/ISIC_0026817.jpg,146,110,369,343,ISIC_0026817
448,448,HAM10000_images_part_1/ISIC_0024966.jpg,182,122,256,266,ISIC_0024966
449,449,HAM10000_images_part_1/ISIC_0028184.jpg,356,389,106,106,ISIC_0028184
450,450,HAM10000_images_part_1/ISIC_0029271.jpg,228,7,276,291,ISIC_0029271
451,451,HAM10000_images_part_1/ISIC_0026142.jpg,143,0,318,420,ISIC_0026142
452,452,HAM10000_images_part_1/ISIC_0024755.jpg,295,0,355,449,ISIC_0024755
453,453,HAM10000_images_part_1/ISIC_0028609.jpg,122,108,294,332,ISIC_0028609
454,454,HAM10000_images_part_1/ISIC_0026624.jpg,0,0,383,449,ISIC_0026624
455,455,HAM10000_images_part_1/ISIC_0026630.jpg,155,23,348,385,ISIC_0026630
456,456,HAM10000_images_part_1/ISIC_0025339.jpg,176,191,122,117,ISIC_0025339
457,457,HAM10000_images_part_1/ISIC_0024741.jpg,73,21,382,433,ISIC_0024741
458,458,HAM10000_images_part_1/ISIC_0024999.jpg,101,0,549,234,ISIC_0024999
459,459,HAM10000_images_part_1/ISIC_0029265.jpg,65,67,285,415,ISIC_0029265
460,460,HAM10000_images_part_1/ISIC_0026156.jpg,216,67,156,213,ISIC_0026156
461,461,HAM10000_images_part_1/ISIC_0027248.jpg,93,46,398,397,ISIC_0027248
462,462,HAM10000_images_part_1/ISIC_0024769.jpg,373,290,127,114,ISIC_0024769
463,463,HAM10000_images_part_1/ISIC_0025477.jpg,261,186,160,148,ISIC_0025477
464,464,HAM10000_images_part_1/ISIC_0027260.jpg,195,75,229,296,ISIC_0027260
465,465,HAM10000_images_part_1/ISIC_0028153.jpg,163,92,241,229,ISIC_0028153
466,466,HAM10000_images_part_1/ISIC_0027506.jpg,329,279,117,118,ISIC_0027506
467,467,HAM10000_images_part_1/ISIC_0028635.jpg,57,88,423,264,ISIC_0028635
468,468,HAM10000_images_part_1/ISIC_0026618.jpg,163,40,336,369,ISIC_0026618
469,469,HAM10000_images_part_1/ISIC_0025311.jpg,0,89,463,315,ISIC_0025311
470,470,HAM10000_images_part_1/ISIC_0025305.jpg,246,203,232,213,ISIC_0025305
471,471,HAM10000_images_part_1/ISIC_0027512.jpg,61,124,474,280,ISIC_0027512
472,472,HAM10000_images_part_1/ISIC_0028621.jpg,226,125,224,235,ISIC_0028621
473,473,HAM10000_images_part_1/ISIC_0029259.jpg,98,28,349,315,ISIC_0029259
474,474,HAM10000_images_part_1/ISIC_0027274.jpg,93,252,234,248,ISIC_0027274
475,475,HAM10000_images_part_1/ISIC_0028147.jpg,205,49,177,140,ISIC_0028147
476,476,HAM10000_images_part_1/ISIC_0025463.jpg,120,76,330,298,ISIC_0025463
477,477,HAM10000_images_part_1/ISIC_0028620.jpg,73,0,357,372,ISIC_0028620
478,478,HAM10000_images_part_1/ISIC_0027513.jpg,20,124,200,181,ISIC_0027513
479,479,HAM10000_images_part_1/ISIC_0025304.jpg,217,140,306,233,ISIC_0025304
480,480,HAM10000_images_part_1/ISIC_0025462.jpg,195,142,243,303,ISIC_0025462
481,481,HAM10000_images_part_1/ISIC_0028146.jpg,78,71,306,341,ISIC_0028146
482,482,HAM10000_images_part_1/ISIC_0027275.jpg,204,115,309,269,ISIC_0027275
483,483,HAM10000_images_part_1/ISIC_0029258.jpg,0,278,201,222,ISIC_0029258
484,484,HAM10000_images_part_1/ISIC_0028152.jpg,0,0,198,189,ISIC_0028152
485,485,HAM10000_images_part_1/ISIC_0027261.jpg,189,0,142,153,ISIC_0027261
486,486,HAM10000_images_part_1/ISIC_0025476.jpg,193,126,285,238,ISIC_0025476
487,487,HAM10000_images_part_1/ISIC_0024768.jpg,312,29,159,197,ISIC_0024768
488,488,HAM10000_images_part_1/ISIC_0025310.jpg,75,23,386,332,ISIC_0025310
489,489,HAM10000_images_part_1/ISIC_0026619.jpg,108,38,368,395,ISIC_0026619
490,490,HAM10000_images_part_1/ISIC_0028634.jpg,0,0,365,449,ISIC_0028634
491,491,HAM10000_images_part_1/ISIC_0027507.jpg,183,136,248,227,ISIC_0027507
492,492,HAM10000_images_part_1/ISIC_0025338.jpg,82,45,287,317,ISIC_0025338
493,493,HAM10000_images_part_1/ISIC_0026631.jpg,262,129,153,150,ISIC_0026631
494,494,HAM10000_images_part_1/ISIC_0027249.jpg,231,152,167,157,ISIC_0027249
495,495,HAM10000_images_part_1/ISIC_0026157.jpg,101,43,415,395,ISIC_0026157
496,496,HAM10000_images_part_1/ISIC_0029264.jpg,130,54,327,357,ISIC_0029264
497,497,HAM10000_images_part_1/ISIC_0024998.jpg,154,119,296,251,ISIC_0024998
498,498,HAM10000_images_part_1/ISIC_0024740.jpg,172,135,195,213,ISIC_0024740
499,499,HAM10000_images_part_1/ISIC_0024754.jpg,0,114,277,225,ISIC_0024754
500,500,HAM10000_images_part_1/ISIC_0026143.jpg,129,0,305,328,ISIC_0026143
501,501,HAM10000_images_part_1/ISIC_0029270.jpg,224,215,154,142,ISIC_0029270
502,502,HAM10000_images_part_1/ISIC_0026625.jpg,459,201,150,134,ISIC_0026625
503,503,HAM10000_images_part_1/ISIC_0028608.jpg,277,121,232,230,ISIC_0028608
504,504,HAM10000_images_part_1/ISIC_0026816.jpg,2,46,595,307,ISIC_0026816
505,505,HAM10000_images_part_1/ISIC_0028185.jpg,122,39,315,353,ISIC_0028185
506,506,HAM10000_images_part_1/ISIC_0024967.jpg,100,50,423,337,ISIC_0024967
507,507,HAM10000_images_part_1/ISIC_0024973.jpg,71,34,489,375,ISIC_0024973
508,508,HAM10000_images_part_1/ISIC_0028191.jpg,119,84,318,343,ISIC_0028191
509,509,HAM10000_images_part_1/ISIC_0026802.jpg,139,66,304,347,ISIC_0026802
510,510,HAM10000_images_part_1/ISIC_0028807.jpg,469,64,159,173,ISIC_0028807
511,511,HAM10000_images_part_1/ISIC_0024783.jpg,65,44,329,387,ISIC_0024783
512,512,HAM10000_images_part_1/ISIC_0026194.jpg,137,150,196,158,ISIC_0026194
513,513,HAM10000_images_part_1/ISIC_0026180.jpg,119,143,224,258,ISIC_0026180
514,514,HAM10000_images_part_1/ISIC_0024797.jpg,8,0,596,449,ISIC_0024797
515,515,HAM10000_images_part_1/ISIC_0025489.jpg,130,37,339,384,ISIC_0025489
516,516,HAM10000_images_part_1/ISIC_0028813.jpg,0,73,394,384,ISIC_0028813
517,517,HAM10000_images_part_1/ISIC_0026369.jpg,56,20,505,403,ISIC_0026369
518,518,HAM10000_images_part_1/ISIC_0027077.jpg,121,69,350,300,ISIC_0027077
519,519,HAM10000_images_part_1/ISIC_0028344.jpg,144,95,294,254,ISIC_0028344
520,520,HAM10000_images_part_1/ISIC_0025660.jpg,80,119,394,340,ISIC_0025660
521,521,HAM10000_images_part_1/ISIC_0025106.jpg,146,88,336,260,ISIC_0025106
522,522,HAM10000_images_part_1/ISIC_0027711.jpg,83,29,381,381,ISIC_0027711
523,523,HAM10000_images_part_1/ISIC_0028422.jpg,113,10,433,400,ISIC_0028422
524,524,HAM10000_images_part_1/ISIC_0027705.jpg,235,141,184,166,ISIC_0027705
525,525,HAM10000_images_part_1/ISIC_0028436.jpg,194,150,183,157,ISIC_0028436
526,526,HAM10000_images_part_1/ISIC_0025112.jpg,78,0,118,118,ISIC_0025112
527,527,HAM10000_images_part_1/ISIC_0025674.jpg,186,92,262,240,ISIC_0025674
528,528,HAM10000_images_part_1/ISIC_0027063.jpg,137,43,329,331,ISIC_0027063
529,529,HAM10000_images_part_1/ISIC_0028350.jpg,529,374,119,110,ISIC_0028350
530,530,HAM10000_images_part_1/ISIC_0024542.jpg,206,30,192,217,ISIC_0024542
531,531,HAM10000_images_part_1/ISIC_0025884.jpg,97,0,364,375,ISIC_0025884
532,532,HAM10000_images_part_1/ISIC_0029066.jpg,68,129,172,171,ISIC_0029066
533,533,HAM10000_images_part_1/ISIC_0026355.jpg,51,12,505,415,ISIC_0026355
534,534,HAM10000_images_part_1/ISIC_0028378.jpg,170,41,300,258,ISIC_0028378
535,535,HAM10000_images_part_1/ISIC_0026433.jpg,118,59,343,276,ISIC_0026433
536,536,HAM10000_images_part_1/ISIC_0027739.jpg,199,123,188,185,ISIC_0027739
537,537,HAM10000_images_part_1/ISIC_0026427.jpg,121,91,243,250,ISIC_0026427
538,538,HAM10000_images_part_1/ISIC_0029072.jpg,218,141,152,163,ISIC_0029072
539,539,HAM10000_images_part_1/ISIC_0026341.jpg,183,136,211,216,ISIC_0026341
540,540,HAM10000_images_part_1/ISIC_0024556.jpg,94,0,247,221,ISIC_0024556
541,541,HAM10000_images_part_1/ISIC_0025890.jpg,200,74,346,375,ISIC_0025890
542,542,HAM10000_images_part_1/ISIC_0025648.jpg,88,34,295,369,ISIC_0025648
543,543,HAM10000_images_part_1/ISIC_0028387.jpg,231,39,206,208,ISIC_0028387
544,544,HAM10000_images_part_1/ISIC_0029099.jpg,207,158,163,158,ISIC_0029099
545,545,HAM10000_images_part_1/ISIC_0028393.jpg,409,139,157,182,ISIC_0028393
546,546,HAM10000_images_part_1/ISIC_0027088.jpg,67,64,361,366,ISIC_0027088
547,547,HAM10000_images_part_1/ISIC_0026396.jpg,127,0,381,449,ISIC_0026396
548,548,HAM10000_images_part_1/ISIC_0024581.jpg,164,141,166,183,ISIC_0024581
549,549,HAM10000_images_part_1/ISIC_0025847.jpg,164,115,276,208,ISIC_0025847
550,550,HAM10000_images_part_1/ISIC_0027936.jpg,75,0,243,308,ISIC_0027936
551,551,HAM10000_images_part_1/ISIC_0027922.jpg,94,56,441,292,ISIC_0027922
552,552,HAM10000_images_part_1/ISIC_0024595.jpg,164,167,139,136,ISIC_0024595
553,553,HAM10000_images_part_1/ISIC_0025853.jpg,42,197,220,235,ISIC_0025853
554,554,HAM10000_images_part_1/ISIC_0026382.jpg,230,148,141,141,ISIC_0026382
555,555,HAM10000_images_part_1/ISIC_0027103.jpg,7,0,599,428,ISIC_0027103
556,556,HAM10000_images_part_1/ISIC_0028230.jpg,104,30,355,355,ISIC_0028230
557,557,HAM10000_images_part_1/ISIC_0025714.jpg,156,142,215,277,ISIC_0025714
558,558,HAM10000_images_part_1/ISIC_0025072.jpg,94,65,428,363,ISIC_0025072
559,559,HAM10000_images_part_1/ISIC_0027665.jpg,118,148,268,210,ISIC_0027665
560,560,HAM10000_images_part_1/ISIC_0028556.jpg,250,131,188,183,ISIC_0028556
561,561,HAM10000_images_part_1/ISIC_0027671.jpg,258,85,246,269,ISIC_0027671
562,562,HAM10000_images_part_1/ISIC_0028542.jpg,205,148,189,153,ISIC_0028542
563,563,HAM10000_images_part_1/ISIC_0024378.jpg,227,149,143,146,ISIC_0024378
564,564,HAM10000_images_part_1/ISIC_0025066.jpg,27,229,169,157,ISIC_0025066
565,565,HAM10000_images_part_1/ISIC_0025700.jpg,0,207,109,117,ISIC_0025700
566,566,HAM10000_images_part_1/ISIC_0027117.jpg,181,100,214,227,ISIC_0027117
567,567,HAM10000_images_part_1/ISIC_0028224.jpg,255,178,163,184,ISIC_0028224
568,568,HAM10000_images_part_1/ISIC_0026209.jpg,75,84,294,261,ISIC_0026209
569,569,HAM10000_images_part_1/ISIC_0025728.jpg,0,0,527,189,ISIC_0025728
570,570,HAM10000_images_part_1/ISIC_0024436.jpg,175,150,234,176,ISIC_0024436
571,571,HAM10000_images_part_1/ISIC_0029112.jpg,164,163,153,180,ISIC_0029112
572,572,HAM10000_images_part_1/ISIC_0026221.jpg,0,190,294,265,ISIC_0026221
573,573,HAM10000_images_part_1/ISIC_0026547.jpg,75,40,457,395,ISIC_0026547
574,574,HAM10000_images_part_1/ISIC_0027881.jpg,0,275,184,201,ISIC_0027881
575,575,HAM10000_images_part_1/ISIC_0027659.jpg,112,120,298,256,ISIC_0027659
576,576,HAM10000_images_part_1/ISIC_0024350.jpg,226,123,254,279,ISIC_0024350
577,577,HAM10000_images_part_1/ISIC_0024344.jpg,216,99,223,228,ISIC_0024344
578,578,HAM10000_images_part_1/ISIC_0026553.jpg,166,137,278,230,ISIC_0026553
579,579,HAM10000_images_part_1/ISIC_0027895.jpg,143,70,331,330,ISIC_0027895
580,580,HAM10000_images_part_1/ISIC_0028218.jpg,13,24,507,409,ISIC_0028218
581,581,HAM10000_images_part_1/ISIC_0029106.jpg,137,68,361,364,ISIC_0029106
582,582,HAM10000_images_part_1/ISIC_0026235.jpg,61,41,428,343,ISIC_0026235
583,583,HAM10000_images_part_1/ISIC_0024422.jpg,220,155,203,172,ISIC_0024422
584,584,HAM10000_images_part_1/ISIC_0028595.jpg,0,55,345,445,ISIC_0028595
585,585,HAM10000_images_part_1/ISIC_0028581.jpg,65,77,529,310,ISIC_0028581
586,586,HAM10000_images_part_1/ISIC_0025933.jpg,90,123,325,372,ISIC_0025933
587,587,HAM10000_images_part_1/ISIC_0024393.jpg,165,47,237,293,ISIC_0024393
588,588,HAM10000_images_part_1/ISIC_0026584.jpg,209,55,238,275,ISIC_0026584
589,589,HAM10000_images_part_1/ISIC_0027842.jpg,33,6,437,395,ISIC_0027842
590,590,HAM10000_images_part_1/ISIC_0026590.jpg,0,107,233,271,ISIC_0026590
591,591,HAM10000_images_part_1/ISIC_0027856.jpg,127,191,173,200,ISIC_0027856
592,592,HAM10000_images_part_1/ISIC_0025099.jpg,100,78,350,305,ISIC_0025099
593,593,HAM10000_images_part_1/ISIC_0024387.jpg,196,132,220,189,ISIC_0024387
594,594,HAM10000_images_part_1/ISIC_0025927.jpg,0,0,338,425,ISIC_0025927
595,595,HAM10000_images_part_1/ISIC_0028754.jpg,111,43,407,379,ISIC_0028754
596,596,HAM10000_images_part_1/ISIC_0027467.jpg,75,18,432,413,ISIC_0027467
